toi,toipfx,tfopwg_disp,pl_pnum,st_tmag,ra,dec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_rad
"1116.01","1116","PC",1,9.5268000,27.6999720,-75.8487740,5.0100708,2.0644756,409.4812214,2.3107394,210.6631712,971.6657708,5551.0000000,0.9062820
"1117.01","1117","PC",1,10.4055000,273.6020610,-66.4199740,2.2281625,2.0150000,630.0000000,2.5677800,702.9270000,1434.0000000,5731.0000000,1.0200000
"1125.01","1125","PC",1,8.0465000,298.2877080,-46.3699910,0.7724825,1.3744974,211.3168519,4.1624907,60276.5000547,3996.2877922,8271.0000000,2.5027299
"1131.01","1131","PC",1,9.2872000,248.4335450,61.7183340,0.5860366,0.8098934,410.5241553,4.9064080,26813.1057089,3263.6721812,5579.0000000,2.3980300
"1154.01","1154","PC",1,9.3188000,254.9240430,64.6992140,21.7455370,4.1960000,659.0000000,2.1020800,28.2504000,642.0000000,5704.0000000,0.9300000
"1187.01","1187","PC",1,9.9002000,162.8931760,81.3221740,2.5941968,0.8610000,907.0000000,4.4722900,300.0140000,1159.0000000,6389.0000000,1.4000000
"1204.01","1204","PC",1,8.0040000,169.1191090,-60.5676750,1.3812115,2.7372191,117.7553083,2.2402361,5767.3673643,2222.6145520,6711.0000000,1.7756799
"1205.01","1205","PC",1,8.3902000,127.1280170,-74.9547280,2.3922703,9.0053425,63.5751410,3.5905923,18015.5142019,2954.8226210,6090.0000000,4.1956000
"1207.01","1207","PC",1,9.2397000,116.5943290,-64.0560090,2.6282553,2.0930597,75.2858004,0.9817044,955.7979966,1418.1144376,6282.0000000,1.1074300
"1208.01","1208","PC",1,10.5924000,30.5087420,-83.2279620,3.4239436,1.9601023,443.6391381,1.7581475,294.3078003,1056.3800546,5626.0000000,0.8230190
"1208.02","1208","PC",2,10.5924000,30.5087420,-83.2279620,10.9830420,3.7478987,725.1724567,2.5070075,62.2119369,716.2888325,5626.0000000,0.8230190
"1208.03","1208","PC",3,10.5924000,30.5087420,-83.2279620,17.7264490,3.4404719,747.7725499,2.2616640,32.8605569,610.6445415,5626.0000000,0.8230190
"1209.01","1209","PC",1,9.5970000,73.5419180,-70.3791090,40.7199388,4.2436925,355.6193910,3.2352713,47.1436550,668.3063106,5914.0000000,1.5595300
"1211.01","1211","PC",1,9.8135000,31.1789330,-73.1267590,18.1663644,2.4640000,624.0000000,2.8044700,16.6472000,562.0000000,5572.9000000,1.1400000
"1214.01","1214","PC",1,10.0329000,285.0495190,-84.4481870,19.1807264,3.9621084,544.5602695,2.4311768,32.9407734,611.0168649,5262.4000000,0.9379730
"1215.01","1215","PC",1,10.4200000,146.8758500,-77.2968160,1.2124493,0.9984653,501.2911711,0.8794190,336.2098533,1092.1250255,3751.0000000,0.5180000
"1216.01","1216","PC",1,11.5460000,87.7148490,-75.6885630,4.5541831,7.8146963,187.8286128,0.8887417,54.8401357,694.0557871,4280.0000000,0.6358120
"1218.01","1218","PC",1,10.3869000,71.4841090,-68.7618050,13.7738265,2.9992376,338.2166234,1.8971927,67.2831271,730.4597521,5455.9600000,1.0182500
"1219.01","1219","PC",1,10.1207000,72.3325620,-67.3687450,1.9142544,3.2560000,248.0000000,2.0442100,6105.3300000,2462.0000000,6734.0000000,1.5900000
"1222.01","1222","PC",1,10.3014000,99.2247850,-63.0793840,10.1944993,2.2648785,317.3261147,2.7392825,231.1087411,994.4291411,6082.0000000,1.3266100
"1225.01","1225","PC",1,11.7582000,97.1663080,-64.5964320,13.8963960,3.5885605,748.5332881,2.4586343,52.3837065,686.1495861,5522.8700000,0.8881630
"1225.02","1225","PC",2,11.7582000,97.1663080,-64.5964320,8.1213102,3.1040945,594.6443745,2.3157186,107.2089410,820.6868999,5522.8700000,0.8881630
"1226.01","1226","PC",1,11.5514000,103.7548360,-69.8671290,3.9287851,1.8165271,485.9762569,2.3292790,376.4612937,1123.4398689,5668.1500000,0.9869430
"1242.01","1242","PC",1,11.5980000,248.5532950,60.1959270,0.3814849,0.5650000,570.0000000,2.0605000,931.3960000,1539.0000000,4255.0000000,0.7100000
"1245.01","1245","PC",1,12.1819000,283.5355300,69.6335340,4.8204512,1.7560000,1930.0000000,2.3674700,17.8782000,572.0000000,3692.0000000,0.5200000
"1252.01","1252","PC",1,12.0623000,266.6860790,70.7845020,1.1219715,0.8226121,3997.6445916,3.9968417,1132.4612950,1479.5361862,5780.0000000,0.6240000
"1258.01","1258","PC",1,9.1361900,209.4843130,79.5833220,10.2613397,4.8550000,726.0000000,3.6039100,372.3580000,1152.0000000,6124.0000000,1.4900000
"1261.01","1261","PC",1,10.6965000,268.0160640,53.7306990,18.0574016,3.5921770,1198.0572128,3.8092663,58.1250403,704.2235859,5897.0000000,1.0100000
"1262.01","1262","PC",1,9.5966000,180.7265020,74.0610090,20.8774413,3.5620000,771.0000000,2.1614500,17.8402000,572.0000000,5396.0000000,0.9000000
"1263.01","1263","PC",1,8.5325000,309.3536410,22.6543660,1.0214555,1.2520000,319.0000000,1.4626600,733.1900000,1449.0000000,5098.0000000,0.8200000
"1269.02","1269","PC",2,10.9897000,249.6966400,64.5591810,9.2378703,2.5350000,660.0000000,2.2299500,54.6767000,757.0000000,5591.0000000,0.8500000
"1277.02","1277","PC",2,9.7677500,172.7477990,66.7965290,14.8559691,3.7110000,1127.0000000,2.7263800,64.0545000,788.0000000,5544.0000000,0.8600000
"1280.01","1280","PC",1,10.6355000,291.4653220,61.7761530,9.6926392,3.0182304,1838.2370548,3.2890740,36.4257934,626.5734732,4665.0000000,0.7460030
"1281.01","1281","PC",1,9.6635000,199.4426450,71.7210510,6.3908880,3.7660000,435.0000000,2.4720100,376.5320000,1227.0000000,6191.0000000,1.3200000
"1287.01","1287","PC",1,8.5930000,308.7476210,63.4749380,9.6001126,4.9882857,380.4193796,2.4070295,193.1543783,950.8147029,5891.0000000,1.2103699
"1291.01","1291","PC",1,10.8722000,245.8180090,62.9251210,7.1619900,7.6680000,800.0000000,5.0545200,1230.4200000,1649.0000000,6229.0000000,1.8100000
"1293.01","1293","PC",1,10.8605000,230.3100940,63.5652850,1.6849938,0.9160000,990.0000000,3.7671600,342.9180000,1198.0000000,5923.0000000,1.1100000
"1404.01","1404","PC",1,10.9425000,292.1960870,58.6147640,6.8674054,3.4880000,779.0000000,2.4024000,297.9440000,1157.0000000,6051.5000000,1.0300000
"1404.02","1404","PC",2,10.9425000,292.1960870,58.6147640,14.4318870,3.2650000,1687.0000000,3.7331100,52.4908000,749.0000000,6051.5000000,1.0300000
"1415.01","1415","PC",1,8.3981600,219.0370470,42.3784580,14.4204896,5.1737619,1061.4991496,4.7909139,186.8796664,942.9968937,6383.0000000,1.4104800
"1432.01","1432","PC",1,9.4653000,329.4017920,36.3214040,6.1095756,2.4410000,510.0000000,2.1996300,117.1020000,916.0000000,5587.0000000,0.9100000
"1434.01","1434","PC",1,8.0621000,176.3805910,65.5413140,29.8718530,4.6960535,712.5668187,2.4078494,12.0302137,474.9939578,5393.8600000,0.7355110
"1435.01","1435","PC",1,9.9802000,203.5379460,67.6212300,0.6858178,1.3936363,148.2277582,0.9996714,2010.0397143,1707.7366899,5142.0000000,0.8235400
"1436.01","1436","PC",1,11.0906000,215.6021550,55.3342590,0.8675883,1.3814953,321.4840933,1.4302423,1118.0589981,1474.8095115,5011.2200000,0.7452400
"1440.01","1440","PC",1,9.8097200,283.7945620,64.5313700,15.5174519,5.3220000,434.0000000,2.4359200,207.0480000,1056.0000000,5780.0000000,1.3400000
"1440.02","1440","PC",2,9.8097200,283.7945620,64.5313700,4.6274206,4.6582573,152.4142924,1.4333200,557.8163511,1239.4886654,5780.0000000,1.3400000
"1441.01","1441","PC",1,9.4847700,305.4129060,58.1408280,22.0929740,5.8130000,435.0000000,2.3352500,64.9320000,790.0000000,5885.0000000,1.2400000
"1445.01","1445","PC",1,10.6074000,292.7677400,71.4973580,9.8130697,3.9100000,630.0000000,2.6735200,175.2610000,1013.0000000,6240.0000000,1.0600000
"1445.02","1445","PC",2,10.6074000,292.7677400,71.4973580,4.7842093,2.9470000,390.0000000,2.1440100,428.7720000,1267.0000000,6240.0000000,1.0600000
"1446.01","1446","PC",1,10.7502000,302.0014570,51.3617960,6.3170657,2.4466954,688.3375977,2.4720516,108.3220651,822.8089031,5180.0000000,0.8303100
"1449.02","1449","PC",2,10.7450000,300.7086640,39.6683710,2.3691849,1.6840374,699.3113402,1.6142010,427.9831307,1160.0492093,5780.0000000,0.6043850
"1464.01","1464","PC",1,10.8597000,288.3849690,62.2031240,11.3125266,2.5943007,861.7265878,2.6864470,56.1140618,698.0518398,5290.0000000,0.8548410
"1466.01","1466","PC",1,11.0278000,307.3965320,61.5507250,1.8718991,1.4750000,920.0000000,2.4073300,167.0990000,1001.0000000,4201.0000000,0.7500000
"1475.01","1475","PC",1,8.7799400,357.0012750,49.7905330,8.4953513,0.9060555,718.4869448,5.2961699,2555.3062468,1813.3452070,10012.0000000,1.8801600
"1491.01","1491","PC",1,10.3996000,14.6529470,34.1480420,4.4902667,2.7580000,2513.0000000,5.5698500,322.8300000,1180.0000000,5899.0000000,1.2300000
"1533.01","1533","PC",1,10.1128000,355.2467210,57.4852420,3.6458046,1.8280000,1168.0000000,2.9327200,173.9080000,1011.0000000,5053.0000000,0.8800000
"1537.01","1537","PC",1,10.4730000,348.5814500,44.5087590,6.4902646,2.5450000,1080.0000000,3.2414600,159.6900000,990.0000000,5999.0000000,0.9600000
"1538.01","1538","PC",1,9.8931000,356.9956930,47.6556010,6.5469200,4.5890000,2400.0000000,5.6288200,483.6520000,1306.0000000,6034.0000000,1.1200000
"1546.01","1546","PC",1,9.8773100,1.1968250,41.5938800,1.1334500,1.8940000,490.0000000,3.0342400,3611.2500000,2159.0000000,6223.0000000,1.4000000
